bedrooms,property_type,locality,postal_code,kitchen,facades,price,furnished,terraceSurface,fireplace,buildingState,gardenSurface,pool,livingArea,surfaceOfThePlot,energy_certificate,province,buildingStateLabel
2.0,APARTMENT,Heist-aan-Zee,8301.0,0.0,,299000.0,0.0,0.0,0.0,,0.0,0.0,74.0,,A,West Flanders,
3.0,APARTMENT,Braine-l'Alleud,1420.0,0.0,3.0,305000.0,0.0,0.0,0.0,,0.0,0.0,95.0,,B,Walloon Brabant,
2.0,APARTMENT,Leuven,3000.0,0.0,2.0,320000.0,0.0,0.0,0.0,,0.0,0.0,74.0,,B,Flemish Brabant,
2.0,APARTMENT,Temse,9140.0,0.0,,329000.0,0.0,26.0,0.0,AS_NEW,39.0,0.0,114.0,,A,East Flanders,
2.0,APARTMENT,De Panne,8660.0,0.0,,335000.0,0.0,0.0,0.0,GOOD,58.0,0.0,93.0,,,West Flanders,
2.0,APARTMENT,Oudenburg,8460.0,0.0,,337500.0,0.0,40.0,0.0,AS_NEW,50.0,0.0,93.0,,B,West Flanders,
2.0,APARTMENT,Niel,2845.0,1.0,2.0,338500.0,0.0,16.0,0.0,GOOD,0.0,0.0,111.0,,B,Antwerp,
2.0,APARTMENT,Melle,9090.0,1.0,3.0,339000.0,0.0,40.0,0.0,AS_NEW,0.0,0.0,92.0,,B,East Flanders,
1.0,APARTMENT,bruxelles,1000.0,0.0,2.0,340000.0,0.0,0.0,0.0,,0.0,0.0,67.0,,B,Brussels,
2.0,APARTMENT,Temse,9140.0,0.0,,360000.0,0.0,29.0,0.0,AS_NEW,41.0,0.0,140.0,,A,East Flanders,
3.0,APARTMENT,Antwerpen,2100.0,0.0,,369000.0,0.0,17.0,0.0,,0.0,0.0,153.0,,B,Antwerp,
2.0,APARTMENT,Duinbergen,8301.0,0.0,,389000.0,0.0,0.0,0.0,GOOD,0.0,0.0,90.0,,A,West Flanders,
2.0,APARTMENT,Sint-Jans-Molenbeek,1080.0,1.0,2.0,399000.0,0.0,7.0,0.0,AS_NEW,0.0,0.0,119.0,,B,Brussels,
3.0,APARTMENT,Turnhout,2300.0,0.0,,460000.0,0.0,0.0,0.0,,0.0,0.0,198.0,,C,Antwerp,
2.0,APARTMENT,Heist-aan-Zee,8301.0,0.0,,285000.0,0.0,0.0,0.0,GOOD,0.0,0.0,66.0,,B,West Flanders,
3.0,HOUSE,Aartselaar,2630.0,0.0,3.0,545000.0,0.0,0.0,0.0,,0.0,0.0,260.0,360.0,B,Antwerp,
1.0,APARTMENT,Gent,9000.0,0.0,,170000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,34.0,,D,East Flanders,
2.0,APARTMENT,Eeklo,9900.0,1.0,,185000.0,0.0,0.0,0.0,GOOD,0.0,0.0,97.0,,,East Flanders,
2.0,APARTMENT,Braine-l'Alleud,1420.0,1.0,2.0,325000.0,0.0,5.0,0.0,,0.0,0.0,100.0,,B,Walloon Brabant,
5.0,APARTMENT,Brugge,8310.0,1.0,4.0,695000.0,0.0,130.0,0.0,GOOD,0.0,0.0,296.0,,B,West Flanders,
2.0,APARTMENT,Halle,1500.0,1.0,,315000.0,0.0,10.0,0.0,AS_NEW,0.0,0.0,86.0,,B,Flemish Brabant,
1.0,APARTMENT,Knokke,8300.0,0.0,2.0,395000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,73.0,,C,West Flanders,
2.0,HOUSE,Aartselaar,2630.0,0.0,4.0,625000.0,0.0,0.0,0.0,,0.0,0.0,126.0,1000.0,F,Antwerp,
2.0,APARTMENT,Brussel,1000.0,0.0,,475000.0,0.0,2.0,0.0,AS_NEW,0.0,0.0,100.0,,A+,Brussels,
0.0,APARTMENT,Brugge,8000.0,0.0,,110000.0,0.0,0.0,0.0,GOOD,0.0,0.0,18.0,,A,West Flanders,
0.0,APARTMENT,Gent,9000.0,0.0,,165000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,17.0,,A,East Flanders,
3.0,APARTMENT,Knokke,8300.0,0.0,,775000.0,0.0,0.0,0.0,GOOD,0.0,0.0,85.0,,B,West Flanders,
3.0,HOUSE,Stabroek Hoevenen,2940.0,0.0,2.0,349000.0,0.0,0.0,0.0,,0.0,0.0,190.0,260.0,D,Antwerp,
3.0,HOUSE,Landen,3401.0,0.0,3.0,410000.0,0.0,0.0,0.0,,0.0,0.0,311.0,924.0,D,Flemish Brabant,
3.0,HOUSE,Herzele,9550.0,0.0,3.0,375000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,172.0,526.0,B,East Flanders,
3.0,HOUSE,Ronse,9600.0,0.0,3.0,380000.0,0.0,21.0,0.0,,0.0,0.0,144.0,271.0,,East Flanders,
4.0,HOUSE,Assebroek,8310.0,0.0,4.0,390000.0,0.0,0.0,0.0,GOOD,0.0,0.0,173.0,95.0,B,West Flanders,
3.0,HOUSE,Herzele,9550.0,0.0,3.0,395000.0,1.0,0.0,0.0,GOOD,0.0,0.0,152.0,378.0,,East Flanders,
3.0,HOUSE,Gent Wondelgem,9032.0,0.0,2.0,420000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,140.0,147.0,A,East Flanders,
6.0,HOUSE,Neerlinter,3350.0,0.0,4.0,435000.0,0.0,0.0,0.0,AS_NEW,1800.0,0.0,242.0,2341.0,D,Flemish Brabant,
7.0,HOUSE,De Haan,8420.0,0.0,4.0,445000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,190.0,563.0,E,West Flanders,
5.0,HOUSE,ETALLE,6740.0,1.0,2.0,470000.0,0.0,0.0,0.0,,0.0,0.0,222.0,370.0,A+,Luxembourg,
4.0,HOUSE,Jabbeke,8490.0,0.0,4.0,475000.0,0.0,0.0,1.0,AS_NEW,0.0,0.0,330.0,3564.0,C,West Flanders,
4.0,HOUSE,Kortemark,8610.0,0.0,4.0,479000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,218.0,634.0,B,West Flanders,
3.0,HOUSE,Lede,9340.0,0.0,2.0,482500.0,0.0,0.0,0.0,GOOD,0.0,0.0,149.0,238.0,,East Flanders,
3.0,HOUSE,Overijse,3090.0,0.0,4.0,498000.0,0.0,0.0,0.0,,0.0,0.0,197.0,1294.0,F,Flemish Brabant,
3.0,HOUSE,Lede,9340.0,0.0,3.0,523000.0,0.0,0.0,0.0,GOOD,0.0,0.0,160.0,339.0,,East Flanders,
3.0,HOUSE,Lede,9340.0,0.0,3.0,524000.0,0.0,0.0,0.0,GOOD,0.0,0.0,160.0,367.0,,East Flanders,
1.0,HOUSE,Lede,9340.0,0.0,3.0,528500.0,0.0,0.0,0.0,GOOD,0.0,0.0,181.0,388.0,,East Flanders,
5.0,HOUSE,Dendermonde,9200.0,1.0,4.0,549000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,229.0,1626.0,C,East Flanders,
4.0,HOUSE,Oudenburg,8460.0,0.0,4.0,595000.0,0.0,0.0,0.0,GOOD,0.0,0.0,269.0,710.0,B,West Flanders,
3.0,HOUSE,Houthulst,8650.0,0.0,2.0,596000.0,0.0,0.0,0.0,GOOD,0.0,0.0,390.0,740.0,A,West Flanders,
5.0,HOUSE,Veurne,8630.0,0.0,4.0,599000.0,0.0,1.0,0.0,AS_NEW,1.0,0.0,253.0,543.0,A,West Flanders,
5.0,HOUSE,Tremelo Baal,3128.0,1.0,4.0,615000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,196.0,741.0,A,Flemish Brabant,
5.0,HOUSE,TIHANGE,4500.0,1.0,4.0,625000.0,0.0,0.0,0.0,GOOD,0.0,1.0,200.0,2156.0,C,Liège,
4.0,HOUSE,SINT-AGATHA-RODE,3040.0,1.0,4.0,635000.0,0.0,0.0,0.0,,0.0,0.0,187.0,435.0,,Flemish Brabant,
3.0,HOUSE,Lierde,9570.0,1.0,3.0,649000.0,0.0,16.0,0.0,AS_NEW,500.0,0.0,175.0,591.0,A,East Flanders,
5.0,HOUSE,Beerse,2340.0,0.0,4.0,699000.0,0.0,0.0,0.0,AS_NEW,0.0,1.0,308.0,2176.0,C,Antwerp,
3.0,HOUSE,Dilbeek,1700.0,0.0,4.0,535000.0,0.0,0.0,0.0,,0.0,0.0,213.0,525.0,E,Flemish Brabant,
3.0,HOUSE,Lievegem,9930.0,0.0,4.0,595000.0,0.0,0.0,0.0,,0.0,0.0,187.0,538.0,A,East Flanders,
3.0,HOUSE,Zomergem,9931.0,0.0,4.0,595000.0,0.0,0.0,0.0,,0.0,0.0,187.0,538.0,A,East Flanders,
3.0,HOUSE,Zomergem,9932.0,0.0,4.0,595000.0,0.0,0.0,0.0,,0.0,0.0,187.0,538.0,A,East Flanders,
2.0,APARTMENT,Aalter,9880.0,0.0,2.0,189000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,82.0,,D,East Flanders,
3.0,HOUSE,Durbuy,6940.0,0.0,,265000.0,1.0,0.0,0.0,,0.0,0.0,102.0,629.0,E,Luxembourg,
3.0,HOUSE,Wenduine,8420.0,0.0,4.0,265000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,82.0,161.0,D,West Flanders,
3.0,HOUSE,Koekelare,8680.0,0.0,2.0,269000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,142.0,120.0,B,West Flanders,
3.0,HOUSE,Marke,8510.0,0.0,,296400.0,0.0,0.0,0.0,GOOD,0.0,0.0,150.0,135.0,,West Flanders,
3.0,HOUSE,Marke,8510.0,0.0,,296400.0,0.0,0.0,0.0,GOOD,0.0,0.0,150.0,135.0,,West Flanders,
3.0,HOUSE,ARSIMONT,5060.0,1.0,3.0,299000.0,0.0,0.0,0.0,,0.0,0.0,147.0,0.0,B,Namur,
3.0,HOUSE,Marke,8510.0,0.0,,317600.0,0.0,0.0,0.0,GOOD,0.0,0.0,155.0,140.0,,West Flanders,
3.0,HOUSE,ARSIMONT,5060.0,1.0,3.0,319000.0,0.0,0.0,0.0,,0.0,0.0,142.0,0.0,B,Namur,
3.0,HOUSE,ARSIMONT,5060.0,1.0,3.0,319000.0,0.0,0.0,0.0,,0.0,0.0,142.0,0.0,B,Namur,
4.0,HOUSE,Seraing,4101.0,1.0,2.0,325000.0,1.0,15.0,0.0,AS_NEW,0.0,0.0,190.0,165.0,,Liège,
2.0,HOUSE,Sint-Lievens-Houtem,9520.0,0.0,,336000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,115.0,151.0,,East Flanders,
3.0,HOUSE,Herzele,9550.0,0.0,2.0,345000.0,0.0,0.0,0.0,GOOD,0.0,0.0,144.0,250.0,,East Flanders,
4.0,HOUSE,Dendermonde,9200.0,0.0,3.0,349000.0,0.0,30.0,0.0,GOOD,80.0,0.0,415.0,379.0,C,East Flanders,
4.0,HOUSE,Bevercé,4960.0,1.0,4.0,350000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,230.0,1639.0,B,Liège,
3.0,HOUSE,Herent,3020.0,1.0,2.0,360000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,141.0,164.0,C,Flemish Brabant,
2.0,HOUSE,Jabbeke,8490.0,0.0,3.0,360000.0,0.0,0.0,0.0,GOOD,0.0,0.0,104.0,663.0,F,West Flanders,
3.0,HOUSE,OOIGEM,8710.0,1.0,3.0,360000.0,0.0,0.0,0.0,,0.0,0.0,155.0,328.0,,West Flanders,
6.0,HOUSE,Baelen,4837.0,1.0,4.0,375000.0,0.0,18.0,0.0,GOOD,753.0,0.0,293.0,890.0,C,Liège,
1.0,APARTMENT,Liège Grivegnée,4030.0,1.0,2.0,199000.0,1.0,0.0,0.0,AS_NEW,0.0,0.0,45.0,,B,Liège,
1.0,APARTMENT,Aalter,9880.0,0.0,,210000.0,0.0,0.0,0.0,GOOD,0.0,0.0,75.0,,B,East Flanders,
2.0,APARTMENT,Rochefort,5580.0,1.0,2.0,219000.0,0.0,0.0,0.0,GOOD,0.0,0.0,84.0,,B,Namur,
2.0,APARTMENT,Bornem,2880.0,0.0,,224000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,98.0,,C,Antwerp,
2.0,APARTMENT,Torhout,8820.0,0.0,4.0,229000.0,0.0,32.0,0.0,GOOD,0.0,0.0,102.0,,C,West Flanders,
1.0,APARTMENT,Torhout,8820.0,0.0,2.0,229000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,82.0,,A,West Flanders,
1.0,APARTMENT,Neder-Over-Heembeek,1120.0,1.0,2.0,229500.0,0.0,6.0,0.0,,0.0,0.0,75.0,,D,Brussels,
2.0,APARTMENT,Sint-Pieters-Leeuw,1602.0,1.0,,230000.0,0.0,5.0,0.0,GOOD,0.0,0.0,66.0,,A,Flemish Brabant,
2.0,APARTMENT,Blégny,4672.0,0.0,3.0,235000.0,0.0,4.0,0.0,GOOD,0.0,0.0,138.0,,D,Liège,
2.0,APARTMENT,VICHTE,8570.0,1.0,4.0,239000.0,0.0,0.0,0.0,GOOD,0.0,0.0,102.0,,B,West Flanders,
2.0,APARTMENT,Roeselare,8800.0,0.0,3.0,239000.0,0.0,4.0,0.0,GOOD,0.0,0.0,90.0,,A,West Flanders,
2.0,APARTMENT,Antwerpen,2180.0,1.0,,249000.0,0.0,9.0,0.0,AS_NEW,0.0,0.0,88.0,,B,Antwerp,
3.0,APARTMENT,Beyne-Heusay,4610.0,1.0,2.0,249000.0,0.0,5.0,0.0,GOOD,0.0,0.0,115.0,,B,Liège,
3.0,APARTMENT,Soignies,7060.0,1.0,,250000.0,0.0,0.0,0.0,GOOD,0.0,0.0,100.0,,C,Hainaut,
2.0,APARTMENT,Roeselare,8800.0,0.0,3.0,255000.0,0.0,4.0,0.0,GOOD,0.0,0.0,90.0,,A,West Flanders,
3.0,APARTMENT,Oostende,8400.0,0.0,,269000.0,0.0,20.0,0.0,AS_NEW,0.0,0.0,110.0,,B,West Flanders,
2.0,APARTMENT,Aalst,9300.0,1.0,2.0,269000.0,0.0,6.0,0.0,GOOD,0.0,0.0,106.0,,B,East Flanders,
2.0,APARTMENT,Geraardsbergen,9500.0,1.0,2.0,269000.0,0.0,27.0,0.0,AS_NEW,76.0,0.0,121.0,,A,East Flanders,
3.0,APARTMENT,Bruxelles,1020.0,1.0,3.0,280000.0,0.0,28.0,0.0,AS_NEW,0.0,0.0,110.0,,G,Brussels,
2.0,APARTMENT,Schaerbeek,1030.0,1.0,2.0,285000.0,0.0,7.0,0.0,GOOD,0.0,0.0,84.0,,C,Brussels,
2.0,APARTMENT,Lokeren,9160.0,1.0,,290000.0,0.0,9.0,0.0,AS_NEW,0.0,0.0,85.0,,A,East Flanders,
2.0,APARTMENT,Sint-Pieters-Leeuw,1600.0,1.0,,295000.0,0.0,0.0,0.0,GOOD,0.0,0.0,82.0,,A,Flemish Brabant,
2.0,APARTMENT,Koksijde,8670.0,1.0,3.0,295000.0,0.0,6.0,0.0,GOOD,0.0,0.0,75.0,,B,West Flanders,
2.0,APARTMENT,Tienen,3300.0,0.0,,318000.0,0.0,16.0,0.0,AS_NEW,0.0,0.0,115.0,,B,Flemish Brabant,
2.0,APARTMENT,Aalst,9300.0,1.0,2.0,320000.0,0.0,0.0,0.0,GOOD,0.0,0.0,121.0,,B,East Flanders,
2.0,APARTMENT,Sint-Jans-Molenbeek,1080.0,1.0,4.0,325000.0,0.0,10.0,0.0,GOOD,0.0,0.0,86.0,,C,Brussels,
2.0,APARTMENT,Zedelgem,8210.0,0.0,,340240.0,0.0,22.0,0.0,GOOD,0.0,0.0,110.0,,,West Flanders,
6.0,HOUSE,Evergem,9940.0,0.0,4.0,795000.0,0.0,0.0,0.0,AS_NEW,0.0,1.0,340.0,2067.0,C,East Flanders,
5.0,HOUSE,Liedekerke,1770.0,1.0,4.0,849000.0,0.0,60.0,0.0,AS_NEW,535.0,1.0,448.0,1043.0,B,Flemish Brabant,
5.0,HOUSE,Brugge,8000.0,1.0,4.0,895000.0,0.0,35.0,1.0,,0.0,0.0,396.0,185.0,C,West Flanders,
3.0,HOUSE,Evergem,9940.0,0.0,4.0,899000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,282.0,14083.0,B,East Flanders,
8.0,HOUSE,Merelbeke,9820.0,0.0,,1112000.0,0.0,0.0,0.0,,0.0,0.0,842.0,1495.0,,East Flanders,
4.0,HOUSE,Brugge,8000.0,0.0,2.0,1195000.0,0.0,0.0,0.0,,0.0,0.0,270.0,155.0,A,West Flanders,
6.0,HOUSE,Genappe Glabais,1473.0,1.0,4.0,1245000.0,0.0,60.0,0.0,AS_NEW,1500.0,1.0,427.0,1787.0,B,Walloon Brabant,
4.0,HOUSE,Heist-op-den-Berg Itegem,2222.0,1.0,4.0,1285000.0,0.0,100.0,0.0,AS_NEW,0.0,1.0,388.0,1007.0,B,Antwerp,
6.0,HOUSE,Molenbeek-Saint-Jean,1080.0,0.0,4.0,3150000.0,0.0,0.0,0.0,,0.0,0.0,744.0,3100.0,B,Brussels,
2.0,APARTMENT,Lendelede,8860.0,0.0,,298500.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,98.0,,A,West Flanders,
2.0,APARTMENT,Vielsalm,6690.0,1.0,,365000.0,0.0,18.0,0.0,AS_NEW,0.0,0.0,83.0,,A,Luxembourg,
3.0,APARTMENT,Puurs-Sint-Amands,2870.0,1.0,3.0,378000.0,0.0,10.0,0.0,AS_NEW,0.0,0.0,110.0,,B,Antwerp,
1.0,APARTMENT,Leuven,3000.0,0.0,,355000.0,0.0,4.0,0.0,AS_NEW,0.0,0.0,64.0,,A,Flemish Brabant,
3.0,HOUSE,Diksmuide,8600.0,0.0,4.0,375000.0,0.0,0.0,0.0,GOOD,0.0,0.0,129.0,738.0,D,West Flanders,
3.0,HOUSE,Tremelo,3120.0,1.0,4.0,405000.0,0.0,0.0,0.0,,1564.0,0.0,168.0,1564.0,C,Flemish Brabant,
3.0,HOUSE,Boom,2850.0,0.0,3.0,545000.0,0.0,48.0,0.0,GOOD,132.0,0.0,235.0,342.0,B,Antwerp,
2.0,APARTMENT,HUY,4500.0,1.0,4.0,189500.0,0.0,0.0,0.0,GOOD,0.0,0.0,75.0,,A,Liège,
3.0,APARTMENT,Vorselaar,2290.0,1.0,4.0,325000.0,0.0,0.0,0.0,GOOD,0.0,0.0,124.0,,A,Antwerp,
3.0,APARTMENT,Heusy,4802.0,1.0,3.0,415000.0,0.0,11.0,0.0,GOOD,0.0,0.0,150.0,,B,Liège,
4.0,HOUSE,Molenbeek-Saint-Jean,1080.0,0.0,2.0,350000.0,0.0,15.0,0.0,TO_RENOVATE,0.0,0.0,150.0,222.0,F,Brussels,
2.0,APARTMENT,Sint-Niklaas,9100.0,0.0,,349000.0,0.0,9.0,0.0,AS_NEW,0.0,0.0,82.0,,,East Flanders,
2.0,APARTMENT,Sint-Niklaas,9100.0,0.0,,349000.0,0.0,9.0,0.0,AS_NEW,0.0,0.0,82.0,,,East Flanders,
2.0,APARTMENT,Sint-Niklaas,9100.0,0.0,,349900.0,0.0,6.0,0.0,AS_NEW,0.0,0.0,88.0,,,East Flanders,
2.0,APARTMENT,Sint-Niklaas,9100.0,0.0,,349900.0,0.0,6.0,0.0,AS_NEW,0.0,0.0,88.0,,,East Flanders,
2.0,APARTMENT,Sint-Niklaas,9100.0,0.0,,415000.0,0.0,32.0,0.0,AS_NEW,0.0,0.0,112.0,,,East Flanders,
2.0,APARTMENT,Charleroi,6000.0,1.0,2.0,135000.0,0.0,0.0,0.0,GOOD,0.0,0.0,68.0,,B,Hainaut,
2.0,APARTMENT,Oostende,8400.0,0.0,,145000.0,0.0,0.0,0.0,GOOD,0.0,0.0,70.0,,C,West Flanders,
2.0,APARTMENT,Ans,4430.0,1.0,2.0,150000.0,0.0,15.0,0.0,JUST_RENOVATED,0.0,0.0,110.0,,B,Liège,
1.0,APARTMENT,Brussel,1000.0,1.0,2.0,155000.0,1.0,0.0,0.0,AS_NEW,0.0,0.0,28.0,,B,Brussels,
2.0,APARTMENT,Gistel,8470.0,0.0,2.0,165000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,57.0,,C,West Flanders,
2.0,APARTMENT,Tienen,3300.0,0.0,,175000.0,0.0,17.0,0.0,TO_RENOVATE,0.0,0.0,88.0,,D,Flemish Brabant,
2.0,APARTMENT,Charleroi,6000.0,0.0,,189000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,115.0,,B,Hainaut,
1.0,APARTMENT,Oostende,8400.0,0.0,,190000.0,0.0,2.0,0.0,,0.0,0.0,42.0,,B,West Flanders,
1.0,APARTMENT,Lokeren,9160.0,1.0,2.0,195000.0,0.0,0.0,0.0,AS_NEW,0.0,1.0,69.0,,,East Flanders,
8.0,HOUSE,Knokke-Heist,8300.0,0.0,2.0,1180000.0,0.0,0.0,0.0,,0.0,0.0,326.0,543.0,B,West Flanders,
2.0,APARTMENT,Eernegem,8480.0,0.0,,249000.0,0.0,21.0,0.0,AS_NEW,0.0,0.0,114.0,,B,West Flanders,
1.0,APARTMENT,FLEURUS,6220.0,1.0,3.0,155000.0,0.0,0.0,0.0,,0.0,0.0,58.0,,E,Hainaut,
4.0,HOUSE,Nijlen,2560.0,1.0,4.0,585000.0,0.0,0.0,0.0,,0.0,0.0,380.0,1140.0,C,Antwerp,
2.0,APARTMENT,Kapellen,2950.0,1.0,,315000.0,0.0,0.0,0.0,GOOD,0.0,0.0,100.0,,A,Antwerp,
3.0,HOUSE,Diksmuide,8600.0,0.0,2.0,299000.0,0.0,0.0,0.0,GOOD,0.0,0.0,130.0,158.0,,West Flanders,
5.0,HOUSE,Vielsalm,6690.0,0.0,4.0,380000.0,0.0,0.0,0.0,,0.0,0.0,159.0,561.0,B,Luxembourg,
3.0,HOUSE,Aartselaar,2630.0,0.0,2.0,475000.0,0.0,0.0,0.0,,88.0,0.0,173.0,227.0,C,Antwerp,
4.0,HOUSE,Kortrijk,8500.0,0.0,4.0,575000.0,0.0,0.0,0.0,,0.0,0.0,268.0,1502.0,C,West Flanders,
4.0,HOUSE,Koksijde,8670.0,0.0,3.0,650000.0,0.0,30.0,1.0,,1.0,0.0,191.0,550.0,D,West Flanders,
2.0,APARTMENT,Knokke,8300.0,0.0,,905000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,96.0,,,West Flanders,
2.0,APARTMENT,Knokke,8300.0,0.0,,915000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,96.0,,,West Flanders,
4.0,HOUSE,Knokke-Heist,8301.0,0.0,4.0,1045000.0,0.0,0.0,0.0,GOOD,0.0,0.0,222.0,0.0,C,West Flanders,
4.0,APARTMENT,Steenokkerzeel,1820.0,1.0,2.0,429000.0,0.0,11.0,0.0,AS_NEW,0.0,0.0,243.0,,A,Flemish Brabant,
3.0,APARTMENT,Wetteren,9230.0,0.0,,598000.0,0.0,24.0,0.0,AS_NEW,511.0,0.0,150.0,,,East Flanders,
2.0,APARTMENT,Ixelles,1050.0,0.0,,675000.0,0.0,0.0,0.0,GOOD,0.0,0.0,120.0,,C,Brussels,
3.0,APARTMENT,Zedelgem,8210.0,0.0,,344844.0,0.0,24.0,0.0,GOOD,0.0,0.0,112.0,,,West Flanders,
2.0,APARTMENT,Willebroek,2830.0,1.0,2.0,345000.0,1.0,0.0,0.0,AS_NEW,0.0,0.0,133.0,,B,Antwerp,
2.0,APARTMENT,Zedelgem,8210.0,0.0,,349518.0,0.0,12.0,0.0,GOOD,0.0,0.0,119.0,,,West Flanders,
3.0,APARTMENT,Zedelgem,8210.0,0.0,,356895.0,0.0,17.0,0.0,GOOD,0.0,0.0,119.0,,,West Flanders,
2.0,APARTMENT,Zedelgem,8210.0,0.0,,357472.0,0.0,23.0,0.0,GOOD,0.0,0.0,118.0,,,West Flanders,
2.0,APARTMENT,Izegem,8870.0,0.0,,361180.0,0.0,0.0,0.0,GOOD,0.0,0.0,91.0,,,West Flanders,
2.0,APARTMENT,Zedelgem,8210.0,0.0,,370491.0,0.0,16.0,0.0,GOOD,0.0,0.0,124.0,,,West Flanders,
2.0,APARTMENT,Braine-le-Château,1440.0,1.0,2.0,375000.0,0.0,30.0,0.0,AS_NEW,0.0,0.0,124.0,,B,Walloon Brabant,
2.0,APARTMENT,Antwerpen,2600.0,1.0,2.0,375000.0,0.0,12.0,0.0,AS_NEW,0.0,0.0,95.0,,A,Antwerp,
2.0,APARTMENT,Oostende,8400.0,0.0,,379000.0,0.0,6.0,0.0,AS_NEW,0.0,0.0,112.0,,B,West Flanders,
2.0,APARTMENT,Zele,9240.0,1.0,2.0,390000.0,1.0,0.0,0.0,AS_NEW,0.0,0.0,94.0,,A,East Flanders,
2.0,APARTMENT,Arlon,6700.0,1.0,4.0,395000.0,0.0,80.0,0.0,AS_NEW,0.0,0.0,100.0,,A,Luxembourg,
2.0,APARTMENT,Knokke-Heist,8300.0,1.0,2.0,395000.0,0.0,0.0,0.0,GOOD,0.0,0.0,51.0,,C,West Flanders,
3.0,APARTMENT,Verviers,4800.0,1.0,,398000.0,1.0,53.0,0.0,AS_NEW,0.0,0.0,188.0,,B,Liège,
3.0,APARTMENT,Liège,4000.0,1.0,4.0,420000.0,0.0,68.0,0.0,AS_NEW,0.0,0.0,160.0,,A,Liège,
2.0,APARTMENT,Oostduinkerke,8670.0,0.0,,425000.0,0.0,0.0,0.0,GOOD,0.0,0.0,75.0,,,West Flanders,
3.0,APARTMENT,Zedelgem,8210.0,0.0,,427167.0,0.0,23.0,0.0,GOOD,0.0,0.0,145.0,,,West Flanders,
2.0,APARTMENT,Oostende,8400.0,0.0,,439000.0,0.0,48.0,0.0,AS_NEW,0.0,0.0,86.0,,C,West Flanders,
2.0,APARTMENT,Antwerpen,2000.0,0.0,2.0,449000.0,0.0,6.0,0.0,,0.0,0.0,103.0,,B,Antwerp,
2.0,APARTMENT,Buggenhout,9255.0,1.0,,450000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,113.0,,A,East Flanders,
3.0,APARTMENT,Schilde 's Gravenwezel,2970.0,0.0,2.0,465000.0,0.0,11.0,0.0,AS_NEW,0.0,0.0,140.0,,A,Antwerp,
2.0,APARTMENT,Oudergem,1160.0,0.0,,480000.0,0.0,14.0,0.0,,0.0,0.0,92.0,,A,Brussels,
3.0,APARTMENT,Antwerpen,2060.0,0.0,,495000.0,0.0,11.0,0.0,AS_NEW,0.0,0.0,153.0,,B,Antwerp,
2.0,APARTMENT,Gent,9052.0,1.0,3.0,495000.0,0.0,27.0,0.0,AS_NEW,0.0,0.0,110.0,,B,East Flanders,
3.0,APARTMENT,Liège,4000.0,1.0,3.0,503500.0,0.0,32.0,0.0,AS_NEW,0.0,0.0,150.0,,A+,Liège,
3.0,APARTMENT,Blankenberge,8370.0,0.0,,540000.0,0.0,0.0,0.0,,0.0,0.0,172.0,,,West Flanders,
3.0,HOUSE,Nijlen,2560.0,1.0,4.0,585000.0,0.0,0.0,1.0,,0.0,0.0,263.0,625.0,B,Antwerp,
2.0,APARTMENT,Antwerpen,2000.0,0.0,2.0,679000.0,0.0,20.0,0.0,AS_NEW,0.0,0.0,145.0,,B,Antwerp,
2.0,APARTMENT,Knokke-Heist,8300.0,1.0,,695000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,78.0,,C,West Flanders,
2.0,APARTMENT,Gent,9000.0,1.0,,750000.0,0.0,11.0,0.0,AS_NEW,0.0,0.0,95.0,,A,East Flanders,
2.0,APARTMENT,Knokke-Heist,8300.0,0.0,2.0,765000.0,0.0,29.0,0.0,AS_NEW,29.0,0.0,83.0,,A+,West Flanders,
3.0,APARTMENT,Antwerpen,2000.0,1.0,3.0,1195000.0,0.0,61.0,0.0,AS_NEW,0.0,0.0,180.0,,B,Antwerp,
2.0,HOUSE,SOY,6997.0,1.0,4.0,120000.0,1.0,0.0,1.0,,0.0,0.0,32.0,1000.0,C,Luxembourg,
